n_all,n_strata,RR_star_lower,RR_star_upper,response,n_triads_per_stratum,haplo_freq_most_common_allele_stratum_1,alpha,rr,RR_stratum_1,RR_stratum_2,RR_stratum_3,haplo_freq_most_common_allele_stratum_2,haplo_freq_most_common_allele_stratum_3,RR.power_Haplotype_2
2,3,1,1,mult,100,0.8,5e-6,5.8,5.8,1,0.1724137931034483,0.8,0.8,1
2,3,1,1,mult,100,0.85,5e-6,5.8,5.8,1,0.1724137931034483,0.85,0.85,0.99
2,3,1,1,mult,100,0.9,5e-6,5.8,5.8,1,0.1724137931034483,0.9,0.9,0.9
2,3,1,1,mult,100,0.95,5e-6,5.8,5.8,1,0.1724137931034483,0.95,0.95,0.35
2,3,1,1,mult,100,0.6,5.000000000000001e-7,5.8,5.8,1,0.1724137931034483,0.6,0.6,1
2,3,1,1,mult,100,0.65,5.000000000000001e-7,5.8,5.8,1,0.1724137931034483,0.65,0.65,1
2,3,1,1,mult,100,0.7,5.000000000000001e-7,5.8,5.8,1,0.1724137931034483,0.7,0.7,1
2,3,1,1,mult,100,0.75,5.000000000000001e-7,5.8,5.8,1,0.1724137931034483,0.75,0.75,1
2,3,1,1,mult,100,0.8,5.000000000000001e-7,5.8,5.8,1,0.1724137931034483,0.8,0.8,1
2,3,1,1,mult,100,0.85,5.000000000000001e-7,5.8,5.8,1,0.1724137931034483,0.85,0.85,0.98
2,3,1,1,mult,100,0.9,5.000000000000001e-7,5.8,5.8,1,0.1724137931034483,0.9,0.9,0.8
2,3,1,1,mult,100,0.95,5.000000000000001e-7,5.8,5.8,1,0.1724137931034483,0.95,0.95,0.2
2,3,1,1,mult,100,0.6,5e-8,5.8,5.8,1,0.1724137931034483,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-8,5.8,5.8,1,0.1724137931034483,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-8,5.8,5.8,1,0.1724137931034483,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-8,5.8,5.8,1,0.1724137931034483,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-8,5.8,5.8,1,0.1724137931034483,0.8,0.8,0.99
2,3,1,1,mult,100,0.85,5e-8,5.8,5.8,1,0.1724137931034483,0.85,0.85,0.94
2,3,1,1,mult,100,0.9,5e-8,5.8,5.8,1,0.1724137931034483,0.9,0.9,0.66
2,3,1,1,mult,100,0.95,5e-8,5.8,5.8,1,0.1724137931034483,0.95,0.95,0.1
2,3,1,1,mult,100,0.6,5e-10,5.8,5.8,1,0.1724137931034483,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-10,5.8,5.8,1,0.1724137931034483,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-10,5.8,5.8,1,0.1724137931034483,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-10,5.8,5.8,1,0.1724137931034483,0.75,0.75,0.99
2,3,1,1,mult,100,0.8,5e-10,5.8,5.8,1,0.1724137931034483,0.8,0.8,0.95
2,3,1,1,mult,100,0.85,5e-10,5.8,5.8,1,0.1724137931034483,0.85,0.85,0.79
2,3,1,1,mult,100,0.9,5e-10,5.8,5.8,1,0.1724137931034483,0.9,0.9,0.37
2,3,1,1,mult,100,0.95,5e-10,5.8,5.8,1,0.1724137931034483,0.95,0.95,0.02
2,3,1,1,mult,100,0.6,0.05,6.1,6.1,1,0.1639344262295082,0.6,0.6,1
2,3,1,1,mult,100,0.65,0.05,6.1,6.1,1,0.1639344262295082,0.65,0.65,1
2,3,1,1,mult,100,0.7,0.05,6.1,6.1,1,0.1639344262295082,0.7,0.7,1
2,3,1,1,mult,100,0.75,0.05,6.1,6.1,1,0.1639344262295082,0.75,0.75,1
2,3,1,1,mult,100,0.8,0.05,6.1,6.1,1,0.1639344262295082,0.8,0.8,1
2,3,1,1,mult,100,0.85,0.05,6.1,6.1,1,0.1639344262295082,0.85,0.85,1
2,3,1,1,mult,100,0.9,0.05,6.1,6.1,1,0.1639344262295082,0.9,0.9,1
2,3,1,1,mult,100,0.95,0.05,6.1,6.1,1,0.1639344262295082,0.95,0.95,0.99
2,3,1,1,mult,100,0.6,5e-5,6.1,6.1,1,0.1639344262295082,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-5,6.1,6.1,1,0.1639344262295082,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-5,6.1,6.1,1,0.1639344262295082,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-5,6.1,6.1,1,0.1639344262295082,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-5,6.1,6.1,1,0.1639344262295082,0.8,0.8,1
2,3,1,1,mult,100,0.85,5e-5,6.1,6.1,1,0.1639344262295082,0.85,0.85,1
2,3,1,1,mult,100,0.9,5e-5,6.1,6.1,1,0.1639344262295082,0.9,0.9,0.97
2,3,1,1,mult,100,0.95,5e-5,6.1,6.1,1,0.1639344262295082,0.95,0.95,0.58
2,3,1,1,mult,100,0.6,5e-6,6.1,6.1,1,0.1639344262295082,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-6,6.1,6.1,1,0.1639344262295082,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-6,6.1,6.1,1,0.1639344262295082,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-6,6.1,6.1,1,0.1639344262295082,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-6,6.1,6.1,1,0.1639344262295082,0.8,0.8,1
2,3,1,1,mult,100,0.85,5e-6,6.1,6.1,1,0.1639344262295082,0.85,0.85,0.99
2,3,1,1,mult,100,0.9,5e-6,6.1,6.1,1,0.1639344262295082,0.9,0.9,0.92
2,3,1,1,mult,100,0.95,5e-6,6.1,6.1,1,0.1639344262295082,0.95,0.95,0.38
2,3,1,1,mult,100,0.6,5.000000000000001e-7,6.1,6.1,1,0.1639344262295082,0.6,0.6,1
2,3,1,1,mult,100,0.65,5.000000000000001e-7,6.1,6.1,1,0.1639344262295082,0.65,0.65,1
2,3,1,1,mult,100,0.7,5.000000000000001e-7,6.1,6.1,1,0.1639344262295082,0.7,0.7,1
2,3,1,1,mult,100,0.75,5.000000000000001e-7,6.1,6.1,1,0.1639344262295082,0.75,0.75,1
2,3,1,1,mult,100,0.8,5.000000000000001e-7,6.1,6.1,1,0.1639344262295082,0.8,0.8,1
2,3,1,1,mult,100,0.85,5.000000000000001e-7,6.1,6.1,1,0.1639344262295082,0.85,0.85,0.98
2,3,1,1,mult,100,0.9,5.000000000000001e-7,6.1,6.1,1,0.1639344262295082,0.9,0.9,0.83
2,3,1,1,mult,100,0.95,5.000000000000001e-7,6.1,6.1,1,0.1639344262295082,0.95,0.95,0.22
2,3,1,1,mult,100,0.6,5e-8,6.1,6.1,1,0.1639344262295082,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-8,6.1,6.1,1,0.1639344262295082,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-8,6.1,6.1,1,0.1639344262295082,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-8,6.1,6.1,1,0.1639344262295082,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-8,6.1,6.1,1,0.1639344262295082,0.8,0.8,1
2,3,1,1,mult,100,0.85,5e-8,6.1,6.1,1,0.1639344262295082,0.85,0.85,0.96
2,3,1,1,mult,100,0.9,5e-8,6.1,6.1,1,0.1639344262295082,0.9,0.9,0.7
2,3,1,1,mult,100,0.95,5e-8,6.1,6.1,1,0.1639344262295082,0.95,0.95,0.12
2,3,1,1,mult,100,0.6,5e-10,6.1,6.1,1,0.1639344262295082,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-10,6.1,6.1,1,0.1639344262295082,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-10,6.1,6.1,1,0.1639344262295082,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-10,6.1,6.1,1,0.1639344262295082,0.75,0.75,0.99
2,3,1,1,mult,100,0.8,5e-10,6.1,6.1,1,0.1639344262295082,0.8,0.8,0.97
2,3,1,1,mult,100,0.85,5e-10,6.1,6.1,1,0.1639344262295082,0.85,0.85,0.83
2,3,1,1,mult,100,0.9,5e-10,6.1,6.1,1,0.1639344262295082,0.9,0.9,0.41
2,3,1,1,mult,100,0.95,5e-10,6.1,6.1,1,0.1639344262295082,0.95,0.95,0.03
2,3,1,1,mult,100,0.6,0.05,6.3999999999999995,6.3999999999999995,1,0.15625,0.6,0.6,1
2,3,1,1,mult,100,0.65,0.05,6.3999999999999995,6.3999999999999995,1,0.15625,0.65,0.65,1
2,3,1,1,mult,100,0.7,0.05,6.3999999999999995,6.3999999999999995,1,0.15625,0.7,0.7,1
2,3,1,1,mult,100,0.75,0.05,6.3999999999999995,6.3999999999999995,1,0.15625,0.75,0.75,1
2,3,1,1,mult,100,0.8,0.05,6.3999999999999995,6.3999999999999995,1,0.15625,0.8,0.8,1
2,3,1,1,mult,100,0.85,0.05,6.3999999999999995,6.3999999999999995,1,0.15625,0.85,0.85,1
2,3,1,1,mult,100,0.9,0.05,6.3999999999999995,6.3999999999999995,1,0.15625,0.9,0.9,1
2,3,1,1,mult,100,0.95,0.05,6.3999999999999995,6.3999999999999995,1,0.15625,0.95,0.95,0.99
2,3,1,1,mult,100,0.6,5e-5,6.3999999999999995,6.3999999999999995,1,0.15625,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-5,6.3999999999999995,6.3999999999999995,1,0.15625,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-5,6.3999999999999995,6.3999999999999995,1,0.15625,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-5,6.3999999999999995,6.3999999999999995,1,0.15625,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-5,6.3999999999999995,6.3999999999999995,1,0.15625,0.8,0.8,1
2,3,1,1,mult,100,0.85,5e-5,6.3999999999999995,6.3999999999999995,1,0.15625,0.85,0.85,1
2,3,1,1,mult,100,0.9,5e-5,6.3999999999999995,6.3999999999999995,1,0.15625,0.9,0.9,0.98
2,3,1,1,mult,100,0.95,5e-5,6.3999999999999995,6.3999999999999995,1,0.15625,0.95,0.95,0.61
2,3,1,1,mult,100,0.6,5e-6,6.3999999999999995,6.3999999999999995,1,0.15625,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-6,6.3999999999999995,6.3999999999999995,1,0.15625,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-6,6.3999999999999995,6.3999999999999995,1,0.15625,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-6,6.3999999999999995,6.3999999999999995,1,0.15625,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-6,6.3999999999999995,6.3999999999999995,1,0.15625,0.8,0.8,1
2,3,1,1,mult,100,0.85,5e-6,6.3999999999999995,6.3999999999999995,1,0.15625,0.85,0.85,1
2,3,1,1,mult,100,0.9,5e-6,6.3999999999999995,6.3999999999999995,1,0.15625,0.9,0.9,0.93
2,3,1,1,mult,100,0.95,5e-6,6.3999999999999995,6.3999999999999995,1,0.15625,0.95,0.95,0.41
2,3,1,1,mult,100,0.6,5.000000000000001e-7,6.3999999999999995,6.3999999999999995,1,0.15625,0.6,0.6,1
2,3,1,1,mult,100,0.65,5.000000000000001e-7,6.3999999999999995,6.3999999999999995,1,0.15625,0.65,0.65,1
2,3,1,1,mult,100,0.7,5.000000000000001e-7,6.3999999999999995,6.3999999999999995,1,0.15625,0.7,0.7,1
2,3,1,1,mult,100,0.75,5.000000000000001e-7,6.3999999999999995,6.3999999999999995,1,0.15625,0.75,0.75,1
2,3,1,1,mult,100,0.8,5.000000000000001e-7,6.3999999999999995,6.3999999999999995,1,0.15625,0.8,0.8,1
2,3,1,1,mult,100,0.85,5.000000000000001e-7,6.3999999999999995,6.3999999999999995,1,0.15625,0.85,0.85,0.99
2,3,1,1,mult,100,0.9,5.000000000000001e-7,6.3999999999999995,6.3999999999999995,1,0.15625,0.9,0.9,0.85
2,3,1,1,mult,100,0.95,5.000000000000001e-7,6.3999999999999995,6.3999999999999995,1,0.15625,0.95,0.95,0.25
2,3,1,1,mult,100,0.6,5e-8,6.3999999999999995,6.3999999999999995,1,0.15625,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-8,6.3999999999999995,6.3999999999999995,1,0.15625,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-8,6.3999999999999995,6.3999999999999995,1,0.15625,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-8,6.3999999999999995,6.3999999999999995,1,0.15625,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-8,6.3999999999999995,6.3999999999999995,1,0.15625,0.8,0.8,1
2,3,1,1,mult,100,0.85,5e-8,6.3999999999999995,6.3999999999999995,1,0.15625,0.85,0.85,0.97
2,3,1,1,mult,100,0.9,5e-8,6.3999999999999995,6.3999999999999995,1,0.15625,0.9,0.9,0.74
2,3,1,1,mult,100,0.95,5e-8,6.3999999999999995,6.3999999999999995,1,0.15625,0.95,0.95,0.14
2,3,1,1,mult,100,0.6,5e-10,6.3999999999999995,6.3999999999999995,1,0.15625,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-10,6.3999999999999995,6.3999999999999995,1,0.15625,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-10,6.3999999999999995,6.3999999999999995,1,0.15625,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-10,6.3999999999999995,6.3999999999999995,1,0.15625,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-10,6.3999999999999995,6.3999999999999995,1,0.15625,0.8,0.8,0.98
2,3,1,1,mult,100,0.85,5e-10,6.3999999999999995,6.3999999999999995,1,0.15625,0.85,0.85,0.86
2,3,1,1,mult,100,0.9,5e-10,6.3999999999999995,6.3999999999999995,1,0.15625,0.9,0.9,0.45
2,3,1,1,mult,100,0.95,5e-10,6.3999999999999995,6.3999999999999995,1,0.15625,0.95,0.95,0.03
2,3,1,1,mult,100,0.6,0.05,6.7,6.7,1,0.14925373134328357,0.6,0.6,1
2,3,1,1,mult,100,0.65,0.05,6.7,6.7,1,0.14925373134328357,0.65,0.65,1
2,3,1,1,mult,100,0.7,0.05,6.7,6.7,1,0.14925373134328357,0.7,0.7,1
2,3,1,1,mult,100,0.75,0.05,6.7,6.7,1,0.14925373134328357,0.75,0.75,1
2,3,1,1,mult,100,0.8,0.05,6.7,6.7,1,0.14925373134328357,0.8,0.8,1
2,3,1,1,mult,100,0.85,0.05,6.7,6.7,1,0.14925373134328357,0.85,0.85,1
2,3,1,1,mult,100,0.9,0.05,6.7,6.7,1,0.14925373134328357,0.9,0.9,1
2,3,1,1,mult,100,0.95,0.05,6.7,6.7,1,0.14925373134328357,0.95,0.95,0.99
2,3,1,1,mult,100,0.6,5e-5,6.7,6.7,1,0.14925373134328357,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-5,6.7,6.7,1,0.14925373134328357,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-5,6.7,6.7,1,0.14925373134328357,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-5,6.7,6.7,1,0.14925373134328357,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-5,6.7,6.7,1,0.14925373134328357,0.8,0.8,1
2,3,1,1,mult,100,0.85,5e-5,6.7,6.7,1,0.14925373134328357,0.85,0.85,1
2,3,1,1,mult,100,0.9,5e-5,6.7,6.7,1,0.14925373134328357,0.9,0.9,0.98
2,3,1,1,mult,100,0.95,5e-5,6.7,6.7,1,0.14925373134328357,0.95,0.95,0.63
2,3,1,1,mult,100,0.6,5e-6,6.7,6.7,1,0.14925373134328357,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-6,6.7,6.7,1,0.14925373134328357,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-6,6.7,6.7,1,0.14925373134328357,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-6,6.7,6.7,1,0.14925373134328357,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-6,6.7,6.7,1,0.14925373134328357,0.8,0.8,1
2,3,1,1,mult,100,0.85,5e-6,6.7,6.7,1,0.14925373134328357,0.85,0.85,1
2,3,1,1,mult,100,0.9,5e-6,6.7,6.7,1,0.14925373134328357,0.9,0.9,0.95
2,3,1,1,mult,100,0.95,5e-6,6.7,6.7,1,0.14925373134328357,0.95,0.95,0.44
2,3,1,1,mult,100,0.6,5.000000000000001e-7,6.7,6.7,1,0.14925373134328357,0.6,0.6,1
2,3,1,1,mult,100,0.65,5.000000000000001e-7,6.7,6.7,1,0.14925373134328357,0.65,0.65,1
2,3,1,1,mult,100,0.7,5.000000000000001e-7,6.7,6.7,1,0.14925373134328357,0.7,0.7,1
2,3,1,1,mult,100,0.75,5.000000000000001e-7,6.7,6.7,1,0.14925373134328357,0.75,0.75,1
2,3,1,1,mult,100,0.8,5.000000000000001e-7,6.7,6.7,1,0.14925373134328357,0.8,0.8,1
2,3,1,1,mult,100,0.85,5.000000000000001e-7,6.7,6.7,1,0.14925373134328357,0.85,0.85,0.99
2,3,1,1,mult,100,0.9,5.000000000000001e-7,6.7,6.7,1,0.14925373134328357,0.9,0.9,0.88
2,3,1,1,mult,100,0.95,5.000000000000001e-7,6.7,6.7,1,0.14925373134328357,0.95,0.95,0.27
2,3,1,1,mult,100,0.6,5e-8,6.7,6.7,1,0.14925373134328357,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-8,6.7,6.7,1,0.14925373134328357,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-8,6.7,6.7,1,0.14925373134328357,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-8,6.7,6.7,1,0.14925373134328357,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-8,6.7,6.7,1,0.14925373134328357,0.8,0.8,1
2,3,1,1,mult,100,0.85,5e-8,6.7,6.7,1,0.14925373134328357,0.85,0.85,0.97
2,3,1,1,mult,100,0.9,5e-8,6.7,6.7,1,0.14925373134328357,0.9,0.9,0.77
2,3,1,1,mult,100,0.95,5e-8,6.7,6.7,1,0.14925373134328357,0.95,0.95,0.15
2,3,1,1,mult,100,0.6,5e-10,6.7,6.7,1,0.14925373134328357,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-10,6.7,6.7,1,0.14925373134328357,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-10,6.7,6.7,1,0.14925373134328357,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-10,6.7,6.7,1,0.14925373134328357,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-10,6.7,6.7,1,0.14925373134328357,0.8,0.8,0.98
2,3,1,1,mult,100,0.85,5e-10,6.7,6.7,1,0.14925373134328357,0.85,0.85,0.89
2,3,1,1,mult,100,0.9,5e-10,6.7,6.7,1,0.14925373134328357,0.9,0.9,0.49
2,3,1,1,mult,100,0.95,5e-10,6.7,6.7,1,0.14925373134328357,0.95,0.95,0.04
2,3,1,1,mult,100,0.6,0.05,7,7,1,0.14285714285714285,0.6,0.6,1
2,3,1,1,mult,100,0.65,0.05,7,7,1,0.14285714285714285,0.65,0.65,1
2,3,1,1,mult,100,0.7,0.05,7,7,1,0.14285714285714285,0.7,0.7,1
2,3,1,1,mult,100,0.75,0.05,7,7,1,0.14285714285714285,0.75,0.75,1
2,3,1,1,mult,100,0.8,0.05,7,7,1,0.14285714285714285,0.8,0.8,1
2,3,1,1,mult,100,0.85,0.05,7,7,1,0.14285714285714285,0.85,0.85,1
2,3,1,1,mult,100,0.9,0.05,7,7,1,0.14285714285714285,0.9,0.9,1
2,3,1,1,mult,100,0.95,0.05,7,7,1,0.14285714285714285,0.95,0.95,0.99
2,3,1,1,mult,100,0.6,5e-5,7,7,1,0.14285714285714285,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-5,7,7,1,0.14285714285714285,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-5,7,7,1,0.14285714285714285,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-5,7,7,1,0.14285714285714285,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-5,7,7,1,0.14285714285714285,0.8,0.8,1
2,3,1,1,mult,100,0.85,5e-5,7,7,1,0.14285714285714285,0.85,0.85,1
2,3,1,1,mult,100,0.9,5e-5,7,7,1,0.14285714285714285,0.9,0.9,0.99
2,3,1,1,mult,100,0.95,5e-5,7,7,1,0.14285714285714285,0.95,0.95,0.66
2,3,1,1,mult,100,0.6,5e-6,7,7,1,0.14285714285714285,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-6,7,7,1,0.14285714285714285,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-6,7,7,1,0.14285714285714285,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-6,7,7,1,0.14285714285714285,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-6,7,7,1,0.14285714285714285,0.8,0.8,1
2,3,1,1,mult,100,0.85,5e-6,7,7,1,0.14285714285714285,0.85,0.85,1
2,3,1,1,mult,100,0.9,5e-6,7,7,1,0.14285714285714285,0.9,0.9,0.95
2,3,1,1,mult,100,0.95,5e-6,7,7,1,0.14285714285714285,0.95,0.95,0.47
2,3,1,1,mult,100,0.6,5.000000000000001e-7,7,7,1,0.14285714285714285,0.6,0.6,1
2,3,1,1,mult,100,0.65,5.000000000000001e-7,7,7,1,0.14285714285714285,0.65,0.65,1
2,3,1,1,mult,100,0.7,5.000000000000001e-7,7,7,1,0.14285714285714285,0.7,0.7,1
2,3,1,1,mult,100,0.75,5.000000000000001e-7,7,7,1,0.14285714285714285,0.75,0.75,1
2,3,1,1,mult,100,0.8,5.000000000000001e-7,7,7,1,0.14285714285714285,0.8,0.8,1
2,3,1,1,mult,100,0.85,5.000000000000001e-7,7,7,1,0.14285714285714285,0.85,0.85,0.99
2,3,1,1,mult,100,0.9,5.000000000000001e-7,7,7,1,0.14285714285714285,0.9,0.9,0.89
2,3,1,1,mult,100,0.95,5.000000000000001e-7,7,7,1,0.14285714285714285,0.95,0.95,0.3
2,3,1,1,mult,100,0.6,5e-8,7,7,1,0.14285714285714285,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-8,7,7,1,0.14285714285714285,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-8,7,7,1,0.14285714285714285,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-8,7,7,1,0.14285714285714285,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-8,7,7,1,0.14285714285714285,0.8,0.8,1
2,3,1,1,mult,100,0.85,5e-8,7,7,1,0.14285714285714285,0.85,0.85,0.98
2,3,1,1,mult,100,0.9,5e-8,7,7,1,0.14285714285714285,0.9,0.9,0.8
2,3,1,1,mult,100,0.95,5e-8,7,7,1,0.14285714285714285,0.95,0.95,0.17
2,3,1,1,mult,100,0.6,5e-10,7,7,1,0.14285714285714285,0.6,0.6,1
2,3,1,1,mult,100,0.65,5e-10,7,7,1,0.14285714285714285,0.65,0.65,1
2,3,1,1,mult,100,0.7,5e-10,7,7,1,0.14285714285714285,0.7,0.7,1
2,3,1,1,mult,100,0.75,5e-10,7,7,1,0.14285714285714285,0.75,0.75,1
2,3,1,1,mult,100,0.8,5e-10,7,7,1,0.14285714285714285,0.8,0.8,0.99
2,3,1,1,mult,100,0.85,5e-10,7,7,1,0.14285714285714285,0.85,0.85,0.9
2,3,1,1,mult,100,0.9,5e-10,7,7,1,0.14285714285714285,0.9,0.9,0.53
2,3,1,1,mult,100,0.95,5e-10,7,7,1,0.14285714285714285,0.95,0.95,0.04
